title_id,title_name,genre,release_year,origin_country,original_language,duration_min,age_rating,imdb_rating,provider,is_original,date_added,total_views,unique_viewers,avg_watch_duration,completion_rate,rewatch_rate,popularity_score,engagement_score,recency_years,maturity
1012,Title 1012,Romance,1985,DE,Korean,151,G,6.8,Streamio,0,2018-05-15,24,24,96.16666666666667,0.5833333333333334,0.2916666666666667,92.14999999999999,2.0951986754966887,40,G
1013,Title 1013,Action,1988,KR,Spanish,103,NC-17,7.1,Streamio,0,2018-04-25,23,23,95.04347826086956,0.391304347826087,0.2608695652173913,81.90869565217392,1.9662304769945125,37,NC-17
1014,Title 1014,Drama,2015,UK,English,171,G,9.0,Streamio,0,2019-08-19,16,16,84.875,0.5,0.1875,88.975,1.683845029239766,10,G
1015,Title 1015,Comedy,2009,KR,Spanish,130,PG-13,6.1,Netflux,0,2023-08-15,26,26,91.5,0.6153846153846154,0.3076923076923077,92.25384615384615,2.2423076923076923,16,PG-13
1016,Title 1016,Romance,1981,UK,Korean,85,PG,5.4,Streamio,0,2015-07-05,22,22,97.04545454545455,0.5454545454545454,0.3181818181818182,83.38181818181818,2.550802139037433,44,PG
1017,Title 1017,Comedy,2006,DE,Dutch,156,R,6.5,CinemaNow,1,2018-10-30,25,25,90.36,0.56,0.28,89.5,1.9792307692307693,19,R
1018,Title 1018,Action,1993,IT,Italian,106,G,6.2,Streamio,0,2020-12-28,25,25,105.24,0.44,0.12,74.0,1.9928301886792452,32,G
1019,Title 1019,Drama,1980,NL,Italian,43,PG,5.3,Streamio,0,2020-02-28,23,23,95.69565217391305,0.6521739130434783,0.34782608695652173,90.30000000000001,3.877654196157735,45,PG
1020,Title 1020,Animation,2022,JP,Korean,117,NC-17,6.9,CinemaNow,0,2022-09-29,28,27,90.07142857142857,0.2857142857142857,0.10714285714285714,70.74285714285715,1.4484126984126984,3,NC-17
1021,Title 1021,Animation,1999,UK,French,74,G,7.1,ViewPrime,0,2016-04-03,23,23,88.82608695652173,0.5652173913043478,0.08695652173913043,81.9086956521739,2.417743830787309,26,G
1022,Title 1022,Drama,2024,FR,English,93,R,5.3,ViewPrime,0,2022-04-15,27,27,96.55555555555556,0.48148148148148145,0.1111111111111111,72.32962962962964,2.112305854241338,1,R
1023,Title 1023,Thriller,2007,KR,German,62,PG-13,6.6,Streamio,1,2016-08-29,26,25,87.6923076923077,0.5384615384615384,0.2692307692307692,88.78461538461539,2.760545905707196,18,PG-13
1024,Title 1024,Horror,2007,US,Italian,82,PG,6.1,Streamio,0,2020-06-09,42,42,85.0,0.47619047619047616,0.23809523809523808,91.41428571428571,2.227061556329849,18,PG
1025,Title 1025,Horror,1981,CA,German,91,PG-13,4.7,Streamio,1,2015-07-28,27,27,98.33333333333333,0.5185185185185185,0.2222222222222222,76.73703703703704,2.33984533984534,44,PG-13
1026,Title 1026,Documentary,1980,UK,Japanese,146,R,7.1,CinemaNow,0,2015-06-01,22,22,96.86363636363636,0.4090909090909091,0.36363636363636365,87.33636363636364,1.8452677459526776,45,R
1027,Title 1027,Horror,2005,CA,Korean,99,G,7.3,Netflux,0,2019-09-25,27,27,96.74074074074075,0.5185185185185185,0.2222222222222222,89.73703703703704,2.236438458660681,20,G
1028,Title 1028,Documentary,2015,UK,Spanish,146,R,6.1,Netflux,0,2020-07-19,33,33,91.36363636363636,0.5454545454545454,0.2727272727272727,91.2090909090909,1.989414694894147,10,R
1029,Title 1029,Documentary,2008,NL,English,81,PG-13,8.3,ViewPrime,0,2020-04-06,24,24,80.66666666666667,0.4583333333333333,0.20833333333333334,89.23333333333333,2.1208847736625516,17,PG-13
1030,Title 1030,Documentary,2008,FR,German,126,NC-17,7.0,Streamio,1,2016-06-21,21,21,92.61904761904762,0.47619047619047616,0.19047619047619047,80.93333333333332,1.8779289493575206,17,NC-17
1031,Title 1031,Sci-Fi,2025,NL,Japanese,132,R,6.1,ViewPrime,0,2021-12-22,23,23,78.26086956521739,0.43478260869565216,0.08695652173913043,70.38695652173912,1.5494071146245059,0,R
1032,Title 1032,Thriller,1998,UK,Korean,73,PG,5.2,ViewPrime,0,2016-10-02,34,34,85.11764705882354,0.5294117647058824,0.17647058823529413,81.69411764705883,2.401289282836422,27,PG
1033,Title 1033,Horror,1986,NL,Korean,117,PG,7.3,ViewPrime,0,2021-03-30,23,23,86.69565217391305,0.391304347826087,0.13043478260869565,76.38695652173914,1.6540319583797845,39,PG
1034,Title 1034,Drama,1981,ES,Spanish,131,PG,7.6,ViewPrime,0,2024-04-14,22,22,101.18181818181819,0.5,0.13636363636363635,83.01818181818182,1.9087439278278975,44,PG
1035,Title 1035,Romance,1982,UK,Dutch,150,G,6.4,ViewPrime,0,2016-05-09,28,27,93.07142857142857,0.42857142857142855,0.07142857142857142,73.6,1.549047619047619,43,G
1036,Title 1036,Romance,1994,CA,Spanish,127,PG-13,7.2,Netflux,0,2023-08-21,33,33,94.66666666666667,0.5454545454545454,0.09090909090909091,87.61818181818181,1.9272250059651634,31,PG-13
1037,Title 1037,Romance,1997,IT,Italian,52,R,8.9,Streamio,0,2024-06-09,18,18,115.77777777777777,0.6666666666666666,0.05555555555555555,91.4111111111111,3.615384615384615,28,R
1038,Title 1038,Comedy,1986,JP,Italian,50,NC-17,8.1,Netflux,0,2016-11-15,34,34,93.76470588235294,0.4411764705882353,0.17647058823529413,91.78235294117648,2.9341176470588235,39,NC-17
1039,Title 1039,Comedy,1993,ES,French,114,R,4.4,Streamio,0,2023-03-20,20,20,84.05,0.45,0.15,64.0,1.787280701754386,32,R
1040,Title 1040,Comedy,1989,KR,Dutch,125,PG,6.1,Netflux,0,2024-07-07,26,26,84.34615384615384,0.4230769230769231,0.23076923076923078,78.79230769230769,1.7516923076923077,36,PG
1041,Title 1041,Thriller,2008,NL,English,102,R,6.8,CinemaNow,0,2018-03-20,25,25,94.16,0.6,0.12,85.0,2.243137254901961,17,R
1042,Title 1042,Romance,1990,UK,Spanish,135,R,7.1,CinemaNow,0,2022-01-22,37,37,100.29729729729729,0.5135135135135135,0.13513513513513514,90.13243243243244,1.905105105105105,35,R
1043,Title 1043,Thriller,1989,AU,Japanese,98,PG,7.2,Streamio,0,2019-08-21,25,25,90.76,0.68,0.16,93.0,2.446122448979592,36,PG
1044,Title 1044,Animation,2009,AU,Dutch,47,R,7.5,ViewPrime,0,2023-08-21,23,23,86.65217391304348,0.4782608695652174,0.08695652173913043,79.56086956521739,2.887141535615171,16,R
1045,Title 1045,Drama,2025,AU,Italian,61,PG-13,6.9,CinemaNow,0,2019-07-04,32,32,111.625,0.46875,0.21875,88.075,2.9861680327868854,0,PG-13
1046,Title 1046,Action,2007,US,Japanese,49,PG,7.0,Netflux,1,2022-01-31,27,27,85.44444444444444,0.5185185185185185,0.14814814814814814,84.53333333333333,2.9289493575207857,18,PG
1047,Title 1047,Romance,1998,NL,Japanese,117,PG-13,8.1,CinemaNow,1,2015-02-02,30,30,100.13333333333334,0.5,0.26666666666666666,96.83333333333333,2.1225071225071224,27,PG-13
1048,Title 1048,Sci-Fi,2013,JP,French,143,R,7.3,ViewPrime,0,2024-12-14,37,37,100.94594594594595,0.4864864864864865,0.24324324324324326,95.18648648648649,1.9221319221319222,12,R
1049,Title 1049,Romance,2019,JP,Korean,128,R,5.6,ViewPrime,0,2024-11-17,23,23,93.0,0.43478260869565216,0.08695652173913043,67.88695652173912,1.6830842391304346,6,R
1050,Title 1050,Sci-Fi,1985,US,Dutch,139,PG,7.1,CinemaNow,0,2017-05-25,16,16,101.375,0.625,0.1875,85.725,2.1668165467625897,40,PG
1051,Title 1051,Comedy,2012,AU,Spanish,173,PG-13,6.8,ViewPrime,0,2015-04-06,34,33,79.70588235294117,0.47058823529411764,0.20588235294117646,88.02352941176471,1.607786467188031,13,PG-13
1052,Title 1052,Drama,2014,JP,Spanish,101,PG-13,4.7,Streamio,0,2020-08-31,30,30,84.76666666666667,0.4,0.2,71.5,1.8392739273927392,11,PG-13
1053,Title 1053,Comedy,1983,ES,Spanish,169,PG-13,7.2,Netflux,0,2015-07-15,25,25,107.44,0.6,0.24,93.0,2.0757396449704144,42,PG-13
1054,Title 1054,Comedy,2008,DE,English,156,PG-13,5.8,ViewPrime,1,2024-01-12,19,19,104.36842105263158,0.3684210526315789,0.21052631578947367,69.34736842105262,1.6163967611336032,17,PG-13
1055,Title 1055,Romance,2018,FR,Dutch,116,PG-13,8.2,ViewPrime,0,2023-01-04,20,20,93.45,0.45,0.1,80.5,1.8056034482758623,7,PG-13
1056,Title 1056,Animation,2013,FR,Italian,123,NC-17,7.5,ViewPrime,0,2024-03-24,22,22,101.72727272727273,0.3181818181818182,0.2727272727272727,80.24545454545455,1.7361419068736141,12,NC-17
1057,Title 1057,Documentary,2009,UK,French,148,R,5.6,Netflux,0,2016-01-13,26,26,91.03846153846153,0.46153846153846156,0.15384615384615385,74.36923076923077,1.692047817047817,16,R
1058,Title 1058,Drama,2007,IT,Korean,94,R,8.1,Netflux,1,2019-02-21,22,22,91.4090909090909,0.5909090909090909,0.22727272727272727,94.60909090909091,2.3815280464216633,18,R
1059,Title 1059,Romance,2005,JP,Japanese,107,NC-17,8.7,Streamio,1,2022-02-19,24,24,97.25,0.375,0.20833333333333334,87.06666666666668,1.8672118380062306,20,NC-17
1060,Title 1060,Animation,2008,CA,Japanese,81,PG,6.7,ViewPrime,1,2020-06-08,34,34,98.05882352941177,0.47058823529411764,0.2647058823529412,90.66470588235295,2.416485112563544,17,PG
1061,Title 1061,Horror,1988,AU,Italian,94,R,6.8,Streamio,0,2015-05-14,27,27,81.0,0.37037037037037035,0.25925925925925924,81.68148148148148,1.8617021276595744,37,R
1062,Title 1062,Action,2015,ES,Italian,144,G,8.0,Netflux,0,2019-02-22,27,27,94.14814814814815,0.2962962962962963,0.2222222222222222,82.12592592592593,1.4686213991769548,10,G
1063,Title 1063,Sci-Fi,1982,AU,French,70,PG-13,8.6,CinemaNow,1,2019-03-14,15,15,94.46666666666667,0.5333333333333333,0.3333333333333333,95.33333333333334,2.7495238095238097,43,PG-13
1064,Title 1064,Sci-Fi,1998,CA,English,76,PG,5.0,Streamio,0,2015-07-19,23,23,94.82608695652173,0.782608695652174,0.043478260869565216,80.10434782608696,2.856407322654462,27,PG
1065,Title 1065,Sci-Fi,1998,FR,French,165,G,5.7,Netflux,0,2021-02-20,24,24,91.0,0.625,0.2916666666666667,88.73333333333333,2.0931818181818183,27,G
1066,Title 1066,Documentary,1984,US,Japanese,163,NC-17,6.5,CinemaNow,0,2021-05-06,27,27,101.70370370370371,0.5555555555555556,0.1111111111111111,82.03333333333335,1.8461713246989322,41,NC-17
1067,Title 1067,Horror,2001,NL,Korean,73,PG,6.6,Streamio,0,2023-07-17,26,26,82.15384615384616,0.46153846153846156,0.19230769230769232,81.29230769230769,2.2407797681770285,24,PG
1068,Title 1068,Horror,2022,CA,French,123,G,7.9,Streamio,0,2019-05-06,31,31,92.35483870967742,0.6129032258064516,0.16129032258064516,96.80967741935484,2.137949121426698,3,G
1069,Title 1069,Thriller,2005,ES,English,153,PG-13,8.6,Netflux,0,2024-09-16,21,21,98.42857142857143,0.6666666666666666,0.19047619047619047,98.45714285714286,2.167133520074697,20,PG-13
1070,Title 1070,Action,2025,US,Spanish,71,NC-17,8.7,Netflux,0,2017-02-27,18,18,90.22222222222223,0.6111111111111112,0.3333333333333333,101.52222222222221,2.826291079812207,0,NC-17
1071,Title 1071,Romance,2016,US,German,161,NC-17,5.0,Netflux,0,2016-05-07,35,35,79.54285714285714,0.5714285714285714,0.2857142857142857,88.85714285714286,1.9226264418811003,9,NC-17
1072,Title 1072,Romance,1991,US,Spanish,92,PG,6.0,Streamio,0,2015-12-13,19,19,91.89473684210526,0.3157894736842105,0.15789473684210525,65.08421052631579,1.7883295194508009,34,PG
1073,Title 1073,Romance,2018,ES,Japanese,51,R,5.5,Netflux,1,2018-10-24,26,26,96.84615384615384,0.38461538461538464,0.19230769230769232,71.94615384615385,2.8604826546003017,7,R
1074,Title 1074,Animation,1991,NL,English,175,PG-13,6.3,Streamio,0,2017-11-19,21,21,75.9047619047619,0.5714285714285714,0.14285714285714285,79.81428571428572,1.719455782312925,34,PG-13
1075,Title 1075,Comedy,1987,UK,French,113,PG,6.0,ViewPrime,0,2017-11-12,31,31,99.54838709677419,0.3870967741935484,0.0967741935483871,72.79354838709678,1.751926919783043,38,PG
1076,Title 1076,Comedy,1989,DE,Japanese,83,G,7.5,CinemaNow,0,2017-01-13,29,29,95.17241379310344,0.6551724137931034,0.10344827586206896,92.83103448275862,2.5604486913169917,36,G
1077,Title 1077,Drama,2025,US,Spanish,139,G,7.7,CinemaNow,0,2016-08-06,30,28,101.96666666666667,0.6,0.23333333333333334,97.76666666666667,2.1669064748201436,0,G
1078,Title 1078,Animation,2000,DE,Japanese,70,G,7.0,ViewPrime,0,2017-09-08,29,29,90.79310344827586,0.5172413793103449,0.2413793103448276,90.33103448275862,2.5729064039408867,25,G
1079,Title 1079,Thriller,2011,AU,Japanese,69,PG-13,6.9,Netflux,0,2018-07-27,23,23,94.0,0.4782608695652174,0.0,72.21304347826087,2.318840579710145,14,PG-13
1080,Title 1080,Horror,2015,NL,Italian,163,G,6.6,Streamio,0,2022-02-07,23,23,80.21739130434783,0.43478260869565216,0.17391304347826086,77.23478260869565,1.5356094958655642,10,G
1081,Title 1081,Thriller,1981,DE,Italian,103,NC-17,6.7,ViewPrime,0,2018-06-01,29,29,93.72413793103448,0.4827586206896552,0.13793103448275862,81.9344827586207,2.0133913625711415,44,NC-17
1082,Title 1082,Animation,2008,UK,German,76,PG-13,8.9,ViewPrime,1,2023-10-09,32,32,100.46875,0.4375,0.3125,101.2,2.5094572368421053,17,PG-13
1083,Title 1083,Thriller,2014,NL,Korean,50,G,7.8,Streamio,0,2024-04-20,27,27,82.03703703703704,0.5555555555555556,0.2222222222222222,94.0888888888889,2.9740740740740743,11,G
1084,Title 1084,Sci-Fi,2021,IT,English,55,R,6.6,CinemaNow,1,2021-09-14,35,35,92.11428571428571,0.4857142857142857,0.3142857142857143,93.99999999999999,2.9605194805194808,4,R
1085,Title 1085,Sci-Fi,2023,NL,Dutch,94,NC-17,6.9,CinemaNow,0,2015-07-06,27,26,106.33333333333333,0.5555555555555556,0.18518518518518517,87.53703703703704,2.4275019700551614,2,NC-17
1086,Title 1086,Action,2014,JP,Italian,116,G,7.5,Streamio,0,2022-10-31,21,21,72.0,0.47619047619047616,0.2857142857142857,88.1952380952381,1.8587848932676518,11,G
1087,Title 1087,Comedy,1988,AU,Spanish,150,PG,5.6,CinemaNow,0,2024-11-29,28,28,79.71428571428571,0.42857142857142855,0.2857142857142857,80.5142857142857,1.674285714285714,37,PG
1088,Title 1088,Documentary,2020,DE,Korean,109,PG,7.2,CinemaNow,0,2018-10-31,20,20,116.1,0.45,0.1,75.5,2.0651376146788993,5,PG
1089,Title 1089,Thriller,2009,JP,Dutch,44,PG,7.8,Netflux,0,2021-10-29,23,23,92.43478260869566,0.43478260869565216,0.13043478260869565,81.06086956521739,3.100790513833992,16,PG
1090,Title 1090,Horror,1980,US,French,145,NC-17,7.6,Streamio,0,2023-07-21,25,25,94.16,0.52,0.2,89.0,1.8893793103448275,45,NC-17
1091,Title 1091,Animation,2014,UK,Italian,177,G,6.1,Streamio,0,2022-07-16,22,22,107.63636363636364,0.45454545454545453,0.13636363636363635,73.24545454545455,1.6535695942475601,11,G
1092,Title 1092,Comedy,2002,NL,Dutch,139,PG,6.3,Netflux,0,2016-05-26,28,28,92.28571428571429,0.42857142857142855,0.14285714285714285,76.87142857142857,1.6639260020554985,23,PG
1093,Title 1093,Horror,2003,FR,Korean,42,PG,4.6,Netflux,0,2023-07-04,22,22,96.54545454545455,0.6363636363636364,0.13636363636363635,74.83636363636363,3.7077922077922074,22,PG
1094,Title 1094,Sci-Fi,2023,ES,German,63,NC-17,7.9,CinemaNow,0,2024-01-25,16,16,115.3125,0.4375,0.1875,80.35,2.892857142857143,2,NC-17
1095,Title 1095,Thriller,1994,CA,Dutch,49,PG-13,9.5,Streamio,0,2022-11-23,27,27,85.0,0.6296296296296297,0.2222222222222222,106.2925925925926,3.216175359032502,31,PG-13
1096,Title 1096,Thriller,1980,FR,Japanese,68,PG-13,5.9,Streamio,0,2016-11-29,29,29,89.27586206896552,0.4482758620689655,0.13793103448275862,76.21034482758621,2.3473630831643004,45,PG-13
1097,Title 1097,Romance,1992,KR,French,56,NC-17,8.3,ViewPrime,0,2023-05-14,24,24,93.0,0.5833333333333334,0.2916666666666667,99.64999999999999,3.119047619047619,33,NC-17
1098,Title 1098,Comedy,1988,DE,German,173,PG-13,9.4,ViewPrime,0,2024-07-04,29,29,94.93103448275862,0.4482758620689655,0.2413793103448276,98.88275862068966,1.6866653378513055,37,PG-13
1099,Title 1099,Drama,2024,KR,Spanish,156,G,6.4,Streamio,0,2022-03-10,16,16,86.9375,0.6875,0.25,88.475,2.1822916666666665,1,G
1100,Title 1100,Drama,2000,NL,Japanese,110,G,6.9,Streamio,0,2020-07-22,26,26,111.0,0.38461538461538464,0.07692307692307693,73.17692307692307,1.8552447552447553,25,G
1101,Title 1101,Documentary,2013,US,German,52,PG-13,7.3,Streamio,0,2020-12-20,33,33,101.21212121212122,0.42424242424242425,0.30303030303030304,92.66363636363637,3.0979020979020984,12,PG-13
1102,Title 1102,Horror,2000,US,Japanese,89,PG-13,7.6,Netflux,1,2024-11-13,31,31,83.7741935483871,0.5161290322580645,0.22580645161290322,93.69677419354838,2.199347589706415,25,PG-13
1103,Title 1103,Drama,1994,NL,Italian,103,PG,7.4,ViewPrime,0,2018-09-10,21,21,99.23809523809524,0.47619047619047616,0.14285714285714285,80.55238095238094,2.058714748035136,31,PG
1104,Title 1104,Sci-Fi,1984,KR,Italian,47,R,6.5,Streamio,1,2024-01-23,19,19,89.15789473684211,0.42105263157894735,0.10526315789473684,70.21578947368421,2.8443449048152294,41,R
1105,Title 1105,Drama,2017,KR,Dutch,104,PG,7.7,Netflux,1,2020-04-23,23,23,97.82608695652173,0.5652173913043478,0.17391304347826086,89.25652173913043,2.244983277591973,8,PG
1106,Title 1106,Thriller,2001,US,Dutch,173,PG,6.6,Netflux,0,2023-09-13,25,25,79.08,0.52,0.04,76.0,1.5371098265895955,24,PG
1107,Title 1107,Horror,1986,KR,Korean,71,G,7.5,Netflux,0,2015-05-17,21,21,102.85714285714286,0.5238095238095238,0.3333333333333333,92.95714285714286,2.8296445338698866,39,G
1108,Title 1108,Animation,2000,UK,French,55,R,7.0,Netflux,1,2018-05-19,30,30,98.1,0.36666666666666664,0.2,81.33333333333333,2.716969696969697,25,R
1109,Title 1109,Animation,1984,UK,English,53,PG-13,4.9,Streamio,0,2019-07-04,22,22,105.95454545454545,0.45454545454545453,0.22727272727272727,71.7909090909091,3.1355060034305313,41,PG-13
1110,Title 1110,Comedy,2019,NL,German,42,R,8.5,Streamio,0,2020-03-16,23,23,98.21739130434783,0.5652173913043478,0.13043478260869565,91.08260869565217,3.5993788819875774,6,R
1111,Title 1111,Animation,2019,JP,Italian,126,G,6.3,Streamio,0,2020-10-19,20,20,85.75,0.5,0.35,86.0,2.0305555555555554,6,G
1112,Title 1112,Documentary,2017,FR,Italian,66,G,8.6,Netflux,0,2021-08-25,26,25,89.07692307692308,0.5,0.19230769230769232,93.01538461538462,2.5419580419580425,8,G
1113,Title 1113,Thriller,2016,IT,Spanish,130,R,8.3,Streamio,1,2023-02-16,28,28,95.35714285714286,0.5357142857142857,0.14285714285714285,92.22857142857143,1.9478021978021978,9,R
1114,Title 1114,Horror,1991,FR,French,51,G,7.3,ViewPrime,0,2018-06-30,25,25,90.76,0.52,0.12,83.5,2.939607843137255,34,G
1115,Title 1115,Animation,2012,KR,Dutch,119,NC-17,7.6,ViewPrime,0,2016-08-26,30,30,72.2,0.5666666666666667,0.13333333333333333,91.0,1.873389355742297,13,NC-17
1116,Title 1116,Horror,1999,JP,Dutch,114,PG-13,7.8,Netflux,1,2020-10-21,24,24,87.625,0.4583333333333333,0.041666666666666664,78.39999999999999,1.7269736842105263,26,PG-13
1117,Title 1117,Action,1983,FR,English,148,PG-13,6.8,ViewPrime,1,2017-03-31,25,25,96.28,0.52,0.08,79.0,1.7705405405405408,42,PG-13
1118,Title 1118,Thriller,1984,ES,German,161,R,6.8,CinemaNow,0,2024-07-21,27,27,73.03703703703704,0.48148148148148145,0.3333333333333333,90.94074074074075,1.7499424890729236,41,R
1119,Title 1119,Documentary,2019,DE,Japanese,124,PG,7.7,Netflux,0,2020-02-04,33,33,81.9090909090909,0.5757575757575758,0.09090909090909091,91.63333333333334,1.9029814271749754,6,PG
1120,Title 1120,Drama,2011,FR,English,97,PG,3.5,Streamio,1,2021-12-30,18,18,92.38888888888889,0.4444444444444444,0.16666666666666666,58.855555555555554,2.0080183276059564,14,PG
1121,Title 1121,Thriller,1995,CA,Dutch,136,PG,7.0,Streamio,0,2017-01-24,23,23,79.21739130434783,0.6521739130434783,0.21739130434782608,92.27826086956523,2.104219948849105,30,PG
1122,Title 1122,Drama,2003,US,Italian,131,G,6.5,Netflux,1,2016-08-06,24,24,71.54166666666667,0.4583333333333333,0.125,76.06666666666666,1.5877862595419847,22,G
1123,Title 1123,Sci-Fi,2008,FR,Dutch,51,G,6.1,ViewPrime,0,2017-03-21,27,27,111.11111111111111,0.6666666666666666,0.14814814814814814,87.44074074074074,3.660130718954248,17,G
1124,Title 1124,Sci-Fi,1991,FR,Spanish,84,PG-13,7.5,ViewPrime,0,2017-01-01,25,25,86.68,0.52,0.32,94.5,2.3919047619047618,34,PG-13
1125,Title 1125,Thriller,1981,IT,Spanish,65,G,6.2,ViewPrime,0,2019-04-02,27,27,100.55555555555556,0.6296296296296297,0.3333333333333333,95.34814814814814,3.13960113960114,44,G
1126,Title 1126,Comedy,2001,FR,Spanish,156,PG,8.0,CinemaNow,1,2024-01-29,30,30,83.5,0.4666666666666667,0.23333333333333334,93.0,1.701923076923077,24,PG
1127,Title 1127,Documentary,2022,IT,Japanese,56,G,8.1,ViewPrime,0,2024-11-24,27,27,94.22222222222223,0.4444444444444444,0.07407407407407407,82.62592592592593,2.645502645502645,3,G
1128,Title 1128,Action,1992,FR,Japanese,135,PG-13,7.6,Streamio,0,2022-02-18,19,19,66.94736842105263,0.3157894736842105,0.15789473684210525,73.08421052631579,1.2853801169590644,33,PG-13
1129,Title 1129,Thriller,1982,JP,German,177,PG-13,7.9,ViewPrime,1,2018-09-04,39,39,101.02564102564102,0.41025641025641024,0.1794871794871795,92.3871794871795,1.5707663334781978,43,PG-13
1130,Title 1130,Thriller,1983,KR,Spanish,72,NC-17,7.6,Streamio,0,2017-05-07,24,24,86.75,0.3333333333333333,0.25,81.56666666666666,2.1215277777777777,42,NC-17
1131,Title 1131,Comedy,2010,KR,Italian,82,NC-17,8.0,Streamio,0,2023-06-05,36,35,96.94444444444444,0.4722222222222222,0.2222222222222222,96.12222222222222,2.3489159891598916,15,NC-17
1132,Title 1132,Romance,2003,CA,Korean,85,PG-13,7.9,CinemaNow,1,2020-11-22,27,26,95.62962962962963,0.4444444444444444,0.1111111111111111,83.27777777777779,2.125054466230937,22,PG-13
1133,Title 1133,Horror,2025,CA,Korean,108,NC-17,7.4,Streamio,0,2022-02-26,14,14,125.78571428571429,0.5,0.14285714285714285,77.54285714285714,2.3075396825396823,0,NC-17
1134,Title 1134,Drama,1993,FR,German,155,PG,8.3,Streamio,0,2017-06-14,31,31,85.25806451612904,0.4838709677419355,0.25806451612903225,97.19677419354839,1.7758584807492197,32,PG
1135,Title 1135,Sci-Fi,2007,NL,French,135,PG-13,6.8,Netflux,0,2016-07-04,19,19,98.52631578947368,0.5789473684210527,0.2631578947368421,87.50526315789475,2.150877192982456,18,PG-13
1136,Title 1136,Comedy,1998,CA,Dutch,98,NC-17,6.1,Netflux,0,2020-03-20,28,28,76.28571428571429,0.4642857142857143,0.17857142857142858,79.44285714285715,1.8855685131195337,27,NC-17
1137,Title 1137,Romance,2019,ES,Japanese,155,R,6.0,Streamio,1,2019-08-03,22,22,96.68181818181819,0.45454545454545453,0.18181818181818182,75.01818181818183,1.7146627565982404,6,R
1138,Title 1138,Documentary,2011,ES,Spanish,137,G,6.6,ViewPrime,1,2019-12-15,24,24,96.83333333333333,0.2916666666666667,0.3333333333333333,78.65,1.6234793187347931,14,G
1139,Title 1139,Thriller,1996,KR,Italian,131,G,4.7,CinemaNow,0,2024-06-13,25,24,112.44,0.36,0.16,64.3,1.7383206106870228,29,G
1140,Title 1140,Romance,2012,AU,Italian,110,PG,7.3,Netflux,0,2016-04-30,25,25,104.52,0.52,0.24,89.5,2.2301818181818183,13,PG
1141,Title 1141,Comedy,2003,US,German,125,PG,7.8,CinemaNow,0,2017-10-21,30,30,96.46666666666667,0.4,0.23333333333333334,88.66666666666667,1.8050666666666668,22,PG
1142,Title 1142,Sci-Fi,2023,DE,German,75,NC-17,8.1,CinemaNow,0,2015-02-04,22,22,92.31818181818181,0.5,0.2727272727272727,92.33636363636364,2.503636363636363,2,NC-17
1143,Title 1143,Sci-Fi,1998,ES,Japanese,143,NC-17,5.1,Netflux,0,2020-04-17,36,36,98.36111111111111,0.5277777777777778,0.19444444444444445,83.21111111111112,1.9378399378399378,27,NC-17
1144,Title 1144,Romance,1989,NL,German,98,PG,6.1,Streamio,0,2017-08-15,25,25,98.44,0.44,0.16,75.5,2.0444897959183677,36,PG
1145,Title 1145,Romance,2017,AU,Korean,158,PG-13,8.0,Netflux,0,2018-07-06,26,26,92.73076923076923,0.5384615384615384,0.2692307692307692,95.9846153846154,1.9330574488802337,8,PG-13
1146,Title 1146,Thriller,2007,NL,German,152,R,6.8,Netflux,0,2019-03-15,25,25,95.88,0.44,0.12,77.0,1.6307894736842106,18,R
1147,Title 1147,Action,2016,IT,Spanish,42,R,7.8,CinemaNow,1,2018-10-23,20,20,77.1,0.5,0.05,78.5,2.8857142857142852,9,R
1148,Title 1148,Thriller,2006,NL,Japanese,177,PG-13,5.5,CinemaNow,0,2021-08-01,27,27,87.11111111111111,0.48148148148148145,0.25925925925925924,80.73703703703704,1.7143753923414942,19,PG-13
1149,Title 1149,Drama,2016,US,French,79,PG-13,8.6,Streamio,0,2019-04-11,22,22,95.9090909090909,0.5,0.045454545454545456,83.47272727272727,2.259493670886076,9,PG-13
1150,Title 1150,Thriller,2005,UK,Japanese,88,R,5.4,Netflux,1,2018-09-08,27,27,94.81481481481481,0.5185185185185185,0.4074074074074074,89.4962962962963,2.5218855218855216,20,R
1151,Title 1151,Horror,2020,DE,Italian,83,G,3.4,ViewPrime,0,2015-05-12,19,19,77.84210526315789,0.6842105263157895,0.42105263157894735,83.66315789473684,2.7273303741280914,5,G
1152,Title 1152,Horror,1981,IT,German,57,R,7.2,CinemaNow,0,2017-04-23,35,35,87.31428571428572,0.6285714285714286,0.2,98.42857142857143,2.9889724310776944,44,R
1153,Title 1153,Thriller,1998,KR,Italian,156,G,7.3,CinemaNow,0,2020-10-24,31,31,92.19354838709677,0.5483870967741935,0.25806451612903225,95.42258064516129,1.9458229942100909,27,G
1154,Title 1154,Drama,1990,ES,Japanese,140,PG,6.4,Netflux,1,2016-06-12,22,22,121.31818181818181,0.5909090909090909,0.2727272727272727,88.38181818181819,2.321103896103896,35,PG
1155,Title 1155,Romance,2006,CA,Italian,139,PG,7.6,ViewPrime,0,2024-10-05,23,23,78.73913043478261,0.5217391304347826,0.21739130434782608,88.75652173913045,1.827338129496403,19,PG
1156,Title 1156,Thriller,1999,NL,Korean,80,NC-17,7.6,CinemaNow,0,2021-08-03,32,32,98.71875,0.5625,0.09375,90.0125,2.452734375,26,NC-17
